Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Authentification,Chrome 95.0.4638.69,,,2021-11-03 11:50:43,2021-11-03 11:52:56,"2m - 13,142s",FAILED
,,,,,,,
Test Cases/TestDataDrivenLogin,Chrome 95.0.4638.69,,,2021-11-03 11:50:45,2021-11-03 11:52:13,"1m - 27,890s",PASSED
Start listener action : sampleBeforeTestCase,Chrome 95.0.4638.69,,,2021-11-03 11:50:46,2021-11-03 11:50:46,"0,022s",PASSED
"openBrowser("""")",Chrome 95.0.4638.69,,,2021-11-03 11:50:47,2021-11-03 11:50:52,"5,468s",PASSED
maximizeWindow(),Chrome 95.0.4638.69,,,2021-11-03 11:50:52,2021-11-03 11:50:53,"0,211s",PASSED
"navigateToUrl(""http://ats.faimerecruiter.com/"")",Chrome 95.0.4638.69,,,2021-11-03 11:50:53,2021-11-03 11:50:53,"0,712s",PASSED
ObjUsername = new com.kms.katalon.core.testobject.TestObject(username),Chrome 95.0.4638.69,,,2021-11-03 11:50:53,2021-11-03 11:50:53,"0,013s",PASSED
ObjPassword = new com.kms.katalon.core.testobject.TestObject(password),Chrome 95.0.4638.69,,,2021-11-03 11:50:53,2021-11-03 11:50:53,"0,001s",PASSED
ObjValider = new com.kms.katalon.core.testobject.TestObject(valider),Chrome 95.0.4638.69,,,2021-11-03 11:50:53,2021-11-03 11:50:53,"0,004s",PASSED
ObjLogout = new com.kms.katalon.core.testobject.TestObject(Logout),Chrome 95.0.4638.69,,,2021-11-03 11:50:53,2021-11-03 11:50:53,"0,005s",PASSED
ObjMsgErr = new com.kms.katalon.core.testobject.TestObject(MsgErr),Chrome 95.0.4638.69,,,2021-11-03 11:50:53,2021-11-03 11:50:53,"0,003s",PASSED
"ObjUsername.addProperty(""xpath"", EQUALS, ""//input[@id='username']"")",Chrome 95.0.4638.69,,,2021-11-03 11:50:53,2021-11-03 11:50:53,"0,016s",PASSED
"ObjPassword.addProperty(""xpath"", EQUALS, ""//input[@id='password']"")",Chrome 95.0.4638.69,,,2021-11-03 11:50:53,2021-11-03 11:50:53,"0,001s",PASSED
