Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(ObjUsername, username)",,,,2021-11-03 13:47:18,2021-11-03 13:47:18,"0,125s",FAILED
"setText(ObjPassword, password)",,,,2021-11-03 13:47:18,2021-11-03 13:47:18,"0,146s",FAILED
click(ObjValider),,,,2021-11-03 13:47:18,2021-11-03 13:47:18,"0,169s",FAILED
"if (verifyElementPresent(ObjLogout, 30, OPTIONAL))",,,,2021-11-03 13:47:18,2021-11-03 13:47:18,"0,037s",PASSED
"if (verifyElementPresent(ObjMsgErr, 30, OPTIONAL))",,,,2021-11-03 13:47:18,2021-11-03 13:47:18,"0,162s",PASSED
Start listener action : sampleAfterTestCase,,,,2021-11-03 13:47:18,2021-11-03 13:47:19,"0,004s",PASSED
,,,,,,,
Test Cases/TestDataDrivenLogin,,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,744s",FAILED
Start listener action : sampleBeforeTestCase,,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,003s",PASSED
ObjUsername = new com.kms.katalon.core.testobject.TestObject(username),,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,001s",PASSED
ObjPassword = new com.kms.katalon.core.testobject.TestObject(password),,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,007s",PASSED
ObjValider = new com.kms.katalon.core.testobject.TestObject(valider),,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,001s",PASSED
ObjLogout = new com.kms.katalon.core.testobject.TestObject(Logout),,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,003s",PASSED
ObjMsgErr = new com.kms.katalon.core.testobject.TestObject(MsgErr),,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,001s",PASSED
"ObjUsername.addProperty(""xpath"", EQUALS, ""//input[@id='username']"")",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,001s",PASSED
"ObjPassword.addProperty(""xpath"", EQUALS, ""//input[@id='password']"")",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,001s",PASSED
"ObjValider.addProperty(""xpath"", EQUALS, ""//input[@value='Login']"")",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,000s",PASSED
"ObjLogout.addProperty(""xpath"", EQUALS, ""//a[contains(text(),'Logout')]"")",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,000s",PASSED
"ObjMsgErr.addProperty(""xpath"", EQUALS, ""//p[@class=""failure""]"")",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,025s",PASSED
"waitForElementPresent(ObjUsername, 300)",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,205s",FAILED
"setText(ObjUsername, username)",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,115s",FAILED
"setText(ObjPassword, password)",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,060s",FAILED
click(ObjValider),,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,089s",FAILED
"if (verifyElementPresent(ObjLogout, 30, OPTIONAL))",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,015s",PASSED
"if (verifyElementPresent(ObjMsgErr, 30, OPTIONAL))",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,068s",PASSED
Start listener action : sampleAfterTestCase,,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,002s",PASSED
,,,,,,,
Test Cases/TestDataDrivenLogin,,,,2021-11-03 13:47:19,2021-11-03 13:47:20,"0,692s",FAILED
Start listener action : sampleBeforeTestCase,,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,002s",PASSED
ObjUsername = new com.kms.katalon.core.testobject.TestObject(username),,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,002s",PASSED
ObjPassword = new com.kms.katalon.core.testobject.TestObject(password),,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,000s",PASSED
ObjValider = new com.kms.katalon.core.testobject.TestObject(valider),,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,000s",PASSED
ObjLogout = new com.kms.katalon.core.testobject.TestObject(Logout),,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,000s",PASSED
ObjMsgErr = new com.kms.katalon.core.testobject.TestObject(MsgErr),,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,000s",PASSED
"ObjUsername.addProperty(""xpath"", EQUALS, ""//input[@id='username']"")",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,001s",PASSED
"ObjPassword.addProperty(""xpath"", EQUALS, ""//input[@id='password']"")",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,000s",PASSED
"ObjValider.addProperty(""xpath"", EQUALS, ""//input[@value='Login']"")",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,000s",PASSED
"ObjLogout.addProperty(""xpath"", EQUALS, ""//a[contains(text(),'Logout')]"")",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,001s",PASSED
"ObjMsgErr.addProperty(""xpath"", EQUALS, ""//p[@class=""failure""]"")",,,,2021-11-03 13:47:19,2021-11-03 13:47:19,"0,001s",PASSED
"waitForElementPresent(ObjUsername, 300)",,,,2021-11-03 13:47:19,2021-11-03 13:47:20,"0,218s",FAILED
"setText(ObjUsername, username)",,,,2021-11-03 13:47:20,2021-11-03 13:47:20,"0,135s",FAILED
"setText(ObjPassword, password)",,,,2021-11-03 13:47:20,2021-11-03 13:47:20,"0,094s",FAILED
click(ObjValider),,,,2021-11-03 13:47:20,2021-11-03 13:47:20,"0,076s",FAILED
"if (verifyElementPresent(ObjLogout, 30, OPTIONAL))",,,,2021-11-03 13:47:20,2021-11-03 13:47:20,"0,018s",PASSED
"if (verifyElementPresent(ObjMsgErr, 30, OPTIONAL))",,,,2021-11-03 13:47:20,2021-11-03 13:47:20,"0,055s",PASSED
Start listener action : sampleAfterTestCase,,,,2021-11-03 13:47:20,2021-11-03 13:47:20,"0,002s",PASSED
