Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ObjValider = new com.kms.katalon.core.testobject.TestObject(valider),Chrome 95.0.4638.69,,,2021-11-03 10:42:01,2021-11-03 10:42:01,"0,000s",PASSED
ObjLogout = new com.kms.katalon.core.testobject.TestObject(Logout),Chrome 95.0.4638.69,,,2021-11-03 10:42:01,2021-11-03 10:42:01,"0,001s",PASSED
ObjMsgErr = new com.kms.katalon.core.testobject.TestObject(MsgErr),Chrome 95.0.4638.69,,,2021-11-03 10:42:01,2021-11-03 10:42:01,"0,001s",PASSED
"ObjUsername.addProperty(""xpath"", EQUALS, ""//input[@id='username']"")",Chrome 95.0.4638.69,,,2021-11-03 10:42:01,2021-11-03 10:42:01,"0,000s",PASSED
"ObjPassword.addProperty(""xpath"", EQUALS, ""//input[@id='password']"")",Chrome 95.0.4638.69,,,2021-11-03 10:42:01,2021-11-03 10:42:01,"0,000s",PASSED
"ObjValider.addProperty(""xpath"", EQUALS, ""//input[@value='Login']"")",Chrome 95.0.4638.69,,,2021-11-03 10:42:01,2021-11-03 10:42:01,"0,001s",PASSED
"ObjLogout.addProperty(""xpath"", EQUALS, ""//a[contains(text(),'Logout')]"")",Chrome 95.0.4638.69,,,2021-11-03 10:42:01,2021-11-03 10:42:01,"0,000s",PASSED
"ObjMsgErr.addProperty(""xpath"", EQUALS, ""//p[@class=""failure""]"")",Chrome 95.0.4638.69,,,2021-11-03 10:42:01,2021-11-03 10:42:01,"0,000s",PASSED
"waitForElementPresent(ObjUsername, 300)",Chrome 95.0.4638.69,,,2021-11-03 10:42:01,2021-11-03 10:42:02,"0,417s",PASSED
"setText(ObjUsername, username)",Chrome 95.0.4638.69,,,2021-11-03 10:42:02,2021-11-03 10:42:02,"0,706s",PASSED
"setText(ObjPassword, password)",Chrome 95.0.4638.69,,,2021-11-03 10:42:02,2021-11-03 10:42:03,"0,694s",PASSED
click(ObjValider),Chrome 95.0.4638.69,,,2021-11-03 10:42:03,2021-11-03 10:42:04,"0,537s",PASSED
"if (verifyElementPresent(ObjLogout, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 10:42:04,2021-11-03 10:42:35,"31,363s",PASSED
"if (verifyElementPresent(ObjMsgErr, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 10:42:35,2021-11-03 10:42:36,"0,594s",PASSED
Start listener action : sampleAfterTestCase,Chrome 95.0.4638.69,,,2021-11-03 10:42:36,2021-11-03 10:42:36,"0,002s",PASSED
,,,,,,,
Test Cases/TestDataDrivenLogin,Chrome 95.0.4638.69,,,2021-11-03 10:42:36,2021-11-03 10:44:00,"1m - 24,054s",PASSED
Start listener action : sampleBeforeTestCase,Chrome 95.0.4638.69,,,2021-11-03 10:42:36,2021-11-03 10:42:36,"0,001s",PASSED
"openBrowser("""")",Chrome 95.0.4638.69,,,2021-11-03 10:42:36,2021-11-03 10:42:38,"2,439s",PASSED
maximizeWindow(),Chrome 95.0.4638.69,,,2021-11-03 10:42:38,2021-11-03 10:42:38,"0,171s",PASSED
"navigateToUrl(""http://ats.faimerecruiter.com/"")",Chrome 95.0.4638.69,,,2021-11-03 10:42:38,2021-11-03 10:42:39,"0,594s",PASSED
ObjUsername = new com.kms.katalon.core.testobject.TestObject(username),Chrome 95.0.4638.69,,,2021-11-03 10:42:39,2021-11-03 10:42:39,"0,000s",PASSED
ObjPassword = new com.kms.katalon.core.testobject.TestObject(password),Chrome 95.0.4638.69,,,2021-11-03 10:42:39,2021-11-03 10:42:39,"0,000s",PASSED
ObjValider = new com.kms.katalon.core.testobject.TestObject(valider),Chrome 95.0.4638.69,,,2021-11-03 10:42:39,2021-11-03 10:42:39,"0,000s",PASSED
ObjLogout = new com.kms.katalon.core.testobject.TestObject(Logout),Chrome 95.0.4638.69,,,2021-11-03 10:42:39,2021-11-03 10:42:39,"0,001s",PASSED
ObjMsgErr = new com.kms.katalon.core.testobject.TestObject(MsgErr),Chrome 95.0.4638.69,,,2021-11-03 10:42:39,2021-11-03 10:42:39,"0,000s",PASSED
"ObjUsername.addProperty(""xpath"", EQUALS, ""//input[@id='username']"")",Chrome 95.0.4638.69,,,2021-11-03 10:42:39,2021-11-03 10:42:39,"0,000s",PASSED
"ObjPassword.addProperty(""xpath"", EQUALS, ""//input[@id='password']"")",Chrome 95.0.4638.69,,,2021-11-03 10:42:39,2021-11-03 10:42:39,"0,000s",PASSED
"ObjValider.addProperty(""xpath"", EQUALS, ""//input[@value='Login']"")",Chrome 95.0.4638.69,,,2021-11-03 10:42:39,2021-11-03 10:42:39,"0,001s",PASSED
"ObjLogout.addProperty(""xpath"", EQUALS, ""//a[contains(text(),'Logout')]"")",Chrome 95.0.4638.69,,,2021-11-03 10:42:39,2021-11-03 10:42:39,"0,001s",PASSED
"ObjMsgErr.addProperty(""xpath"", EQUALS, ""//p[@class=""failure""]"")",Chrome 95.0.4638.69,,,2021-11-03 10:42:39,2021-11-03 10:42:39,"0,000s",PASSED
"waitForElementPresent(ObjUsername, 300)",Chrome 95.0.4638.69,,,2021-11-03 10:42:39,2021-11-03 10:42:39,"0,389s",PASSED
"setText(ObjUsername, username)",Chrome 95.0.4638.69,,,2021-11-03 10:42:39,2021-11-03 10:42:40,"0,629s",PASSED
"setText(ObjPassword, password)",Chrome 95.0.4638.69,,,2021-11-03 10:42:40,2021-11-03 10:42:41,"0,728s",PASSED
click(ObjValider),Chrome 95.0.4638.69,,,2021-11-03 10:42:41,2021-11-03 10:42:42,"0,864s",PASSED
"if (verifyElementPresent(ObjLogout, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 10:42:42,2021-11-03 10:43:23,"41,739s",PASSED
"if (verifyElementPresent(ObjMsgErr, 30, OPTIONAL))",Chrome 95.0.4638.69,,,2021-11-03 10:43:23,2021-11-03 10:44:00,"36,417s",PASSED
Start listener action : sampleAfterTestCase,Chrome 95.0.4638.69,,,2021-11-03 10:44:00,2021-11-03 10:44:00,"0,002s",PASSED
